ID,Vietnamese_Text,English_Text,Vietnamese_Sound
wordex_bạc,Anh ấy đeo một chiếc nhẫn bạc,He wears a silver ring,
wordex_sót,Đừng bỏ sót thông tin quan trọng,Don't leave out important information,
wordex_can,Bạn nên can thiệp vào chuyện này,You should intervene in this matter,
wordex_đống,Có một đống rác ở góc phố,There's a pile of trash on the street corner,
wordex_khắp,Tin tức lan truyền khắp nơi,The news spread everywhere,
wordex_giám,Cô ấy là giám đốc công ty,She's the company director,
wordex_giường,Tôi mua một chiếc giường mới,I bought a new bed,
wordex_hảo,Đây là mối quan hệ hữu hảo,This is a friendly relationship,
wordex_xinh,Con gái tôi rất xinh,My daughter is very pretty,
wordex_cục,Anh ấy làm việc ở cục thuế,He works at the tax bureau,
wordex_trấn,Đây là một thị trấn nhỏ yên bình,This is a small peaceful town,
wordex_in,Tôi cần in tài liệu này,I need to print this document,
wordex_núi,Chúng tôi leo lên đỉnh núi,We climbed to the mountain peak,
wordex_nắm,Nắm chặt tay tôi nhé,Hold my hand tightly,
wordex_chạm,Đừng chạm vào đồ của người khác,Don't touch other people's things,
wordex_nguồn,Đây là nguồn nước sạch,This is a clean water source,
wordex_hữu,Anh ấy là bạn hữu thân thiết,He's a close friend,
wordex_khoa,Cô ấy học khoa y,She studies in the medical faculty,
wordex_so,Đừng so sánh tôi với người khác,Don't compare me to others,
wordex_truy,Cảnh sát truy đuổi tên trộm,The police pursued the thief,
wordex_thua,Đội bóng của chúng tôi bị thua,Our team lost,
wordex_tồn,Vấn đề này vẫn tồn tại,This problem still exists,
wordex_tàn,Ngọn nến đã tàn,The candle has burned out,
wordex_xây,Họ đang xây một ngôi nhà mới,They're building a new house,
wordex_dính,Tay tôi bị dính kẹo,My hand is sticky with candy,
wordex_bang,Anh ấy sống ở một tiểu bang khác,He lives in a different state,
wordex_ném,Đứa trẻ ném quả bóng,The child threw the ball,
wordex_khóc,Em bé khóc suốt đêm,The baby cried all night,
wordex_khổ,Cuộc sống của họ rất khổ,Their life is very hard,
wordex_chặt,Đừng thắt dây quá chặt,Don't tie the rope too tight,
wordex_ẩn,Có một ý nghĩa ẩn trong câu này,There's a hidden meaning in this sentence,
wordex_úy,Anh ấy mang quân hàm đại úy,He holds the rank of captain,
wordex_áp,Huyết áp của tôi hơi cao,My blood pressure is a bit high,
wordex_rừng,Chúng tôi đi bộ trong rừng,We hiked through the forest,
wordex_nghệ,Cô ấy rất yêu nghệ thuật,She loves art very much,
wordex_mẫu,Cho tôi xem mẫu sản phẩm,Show me a sample of the product,
wordex_lưng,Lưng tôi bị đau,My back hurts,
wordex_phận,Đó là số phận của anh ấy,That is his fate,
wordex_quy,Hãy tuân theo quy định,Please follow the regulations,
wordex_vận,Tôi tin vào vận may,I believe in luck,
wordex_tộc,Đây là một dân tộc thiểu số,This is an ethnic minority,
wordex_khắc,Anh ấy khắc tên lên gỗ,He carved a name into the wood,
wordex_dàng,Việc này rất dễ dàng,This task is very easy,
wordex_dòng,Dòng sông chảy qua thành phố,The river flows through the city,
wordex_ngàn,Có hàng ngàn người tham gia,Thousands of people participated,
wordex_hổ,Con hổ rất mạnh mẽ,The tiger is very powerful,
wordex_dọa,Đừng dọa tôi như vậy,Don't threaten me like that,
wordex_túc,Chúng tôi có đầy đủ túc lương thực,We have adequate food supplies,
wordex_xứng,Anh ấy xứng đáng nhận giải thưởng,He deserves the award,
wordex_bầu,Chúng tôi sẽ bầu chọn trưởng nhóm,We will elect a group leader,
wordex_nhẫn,Cô ấy đeo một chiếc nhẫn đẹp,She wears a beautiful ring,
wordex_đào,Chúng tôi đào một cái hố,We dug a hole,
wordex_trải,Tôi đã trải qua nhiều khó khăn,I've been through a lot of hardship,
wordex_châu,Việt Nam nằm ở châu Á,Vietnam is located in Asia,
wordex_mê,Tôi mê phim hành động,I'm obsessed with action movies,
wordex_trạng,Tình trạng sức khoẻ của anh ấy ổn định,His health condition is stable,
wordex_ngục,Anh ấy bị nhốt trong ngục,He's locked in prison,
wordex_hầm,Chúng tôi trú trong hầm khi mưa bão,We took shelter in the basement during the storm,
wordex_mi,Lông mi của cô ấy dài,Her eyelashes are long,
wordex_tốc,Xe chạy với tốc độ cao,The car runs at high speed,
wordex_tung,Anh ấy tung đồng xu lên,He flipped the coin,
wordex_gà,Chúng tôi nuôi gà trong sân,We raise chickens in the yard,
wordex_thiệt,Nói thiệt là tôi không biết,"Honestly, I don't know",
wordex_mệnh,Đây là số mệnh của mỗi người,This is everyone's destiny,
wordex_vỡ,Cái ly bị vỡ rồi,The glass is broken,
wordex_triển,Công ty đang phát triển nhanh,The company is developing quickly,
wordex_dương,Chúng tôi bay qua Thái Bình Dương,We flew over the Pacific Ocean,
wordex_sắc,Con dao này rất sắc,This knife is very sharp,
wordex_nghiên,Cô ấy đang nghiên cứu về y học,She's researching medicine,
wordex_tặng,Tôi tặng bạn món quà này,I'm giving you this gift,
wordex_cư,Gia đình tôi cư trú ở đây lâu rồi,My family has resided here for a long time,
wordex_ám,Ngôi nhà này bị ám ảnh,This house is haunted,
wordex_dao,Cẩn thận với con dao,Be careful with the knife,
wordex_sa,Anh ấy sa vào con đường xấu,He fell into a bad path,
wordex_lạy,Con lạy ông bà,I bow to my grandparents,
wordex_vinh,Đây là niềm vinh dự lớn,This is a great honor,
wordex_tổn,Lời nói đó làm tôi tổn thương,Those words hurt me,
wordex_đệ,Đây là sư đệ của tôi,This is my junior fellow disciple,
wordex_mũi,Mũi tôi bị nghẹt,My nose is stuffy,
wordex_nga,Anh ấy đến từ nước Nga,He comes from Russia,
wordex_tóm,Cảnh sát tóm được tên trộm,The police caught the thief,
wordex_chảy,Máu chảy ra từ vết thương,Blood flows from the wound,
wordex_lùi,Xe lùi lại từ từ,The car backs up slowly,
wordex_ninh,Khu vực này rất an ninh,This area is very secure,
wordex_ngoan,Con chó nhà tôi rất ngoan,My dog is very well-behaved,
wordex_xung,Hai nước đang có xung đột,The two countries are in conflict,
wordex_tỏ,Anh ấy tỏ ra rất vui,He appeared very happy,
wordex_vai,Vai tôi bị đau,My shoulder hurts,
wordex_che,Cô ấy che ô đi dưới mưa,She walked in the rain with an umbrella,
wordex_mông,Anh ấy ngã và đau mông,He fell and hurt his backside,
wordex_sông,Chúng tôi bơi trên sông,We swim in the river,
wordex_bội,Đừng bao giờ phản bội bạn bè,Never betray your friends,
wordex_ống,Nước chảy qua ống dẫn,Water flows through the pipe,
wordex_vĩ,Đây là một công trình vĩ đại,This is a great work,
wordex_bi,Đó là một câu chuyện bi thương,That's a tragic story,
wordex_hồng,Cô ấy tặng tôi một bông hồng,She gave me a rose,
wordex_đốc,Anh ấy là giám đốc công ty,He's the company director,
wordex_thẩm,Vị thẩm phán đưa ra quyết định,The judge made a decision,
wordex_ngược,Bạn đang đi ngược chiều,You're going the wrong way,
wordex_giọng,Cô ấy có giọng nói dễ thương,She has a lovely voice,
wordex_khiển,Cho tôi mượn cái điều khiển,Let me borrow the remote control,
wordex_dặm,Chúng tôi đi bộ năm dặm,We walked five miles,
wordex_thưởng,Công ty thưởng cho nhân viên xuất sắc,The company rewards outstanding employees,
wordex_chối,Anh ấy từ chối lời mời,He declined the invitation,
wordex_niềm,Đó là niềm vui lớn của tôi,That's my great joy,
wordex_hỏa,Xe cứu hỏa đến rất nhanh,The fire truck arrived very quickly,
wordex_kịch,Tối nay chúng tôi đi xem kịch,Tonight we're going to see a play,
wordex_rộng,Căn phòng này rất rộng,This room is very spacious,
wordex_sạn,Chúng tôi ở tại một khách sạn đẹp,We stayed at a beautiful hotel,
wordex_tán,Họ đang tán gẫu ngoài sân,They're chatting outside,
wordex_phán,Toà án phán quyết vụ án này,The court ruled on this case,
wordex_thờ,Gia đình tôi thờ tổ tiên,My family worships our ancestors,
wordex_lôi,Đừng lôi tôi vào chuyện này,Don't drag me into this,
wordex_cập,Tôi cần cập nhật thông tin,I need to update the information,
wordex_giam,Anh ấy bị giam trong tù,He's detained in prison,
wordex_chiếm,Đội quân chiếm được thành phố,The army occupied the city,
wordex_mộ,Chúng tôi đến thăm mộ ông bà,We visited our grandparents' grave,
wordex_vẽ,Cô ấy vẽ một bức tranh đẹp,She painted a beautiful picture,
wordex_địch,Quân địch đã rút lui,The enemy troops retreated,
wordex_dì,Dì tôi sống ở Sài Gòn,My aunt lives in Saigon,
wordex_cắp,Đừng ăn cắp đồ của người khác,Don't steal others' things,
wordex_đâm,Anh ấy bị đâm bởi một con dao,He was stabbed with a knife,
wordex_chuột,Có một con chuột trong bếp,There's a mouse in the kitchen,
wordex_tạp,Tôi đọc một tờ tạp chí,I'm reading a magazine,
wordex_đeo,Cô ấy đeo kính râm,She's wearing sunglasses,
wordex_hãi,Cảnh đó thật đáng sợ hãi,That scene was truly frightening,
wordex_phu,Người phu xe kéo rất vất vả,The rickshaw puller works very hard,
wordex_trao,Họ trao nhau món quà,They exchanged gifts,
wordex_cản,Đừng cản đường tôi,Don't block my way,
wordex_lao,Anh ấy lao xuống hồ bơi,He dove into the pool,
wordex_màn,Kéo màn cửa lại,Draw the curtains,
wordex_cặp,Họ là một cặp đôi hạnh phúc,They are a happy couple,
wordex_bạo,Bộ phim này có cảnh bạo lực,This movie has violent scenes,
wordex_trống,Anh ấy đánh trống rất giỏi,He plays the drums very well,
wordex_trụ,Trụ sở công ty ở trung tâm thành phố,The company headquarters is downtown,
wordex_thám,Anh ấy là một thám tử giỏi,He's a skilled detective,
wordex_cụ,Cụ già ngồi nghỉ trên ghế đá,The elderly person sits resting on the stone bench,
wordex_canh,Tôi nấu một nồi canh rau,I cooked a pot of vegetable soup,
wordex_cờ,Chúng tôi chơi cờ vào buổi tối,We play chess in the evening,
wordex_khiếp,Tôi khiếp sợ khi thấy con rắn,I was terrified seeing the snake,
wordex_hạt,Tôi trồng một hạt giống,I planted a seed,
wordex_vớ,Tôi cần mua một đôi vớ mới,I need to buy a new pair of socks,
wordex_thí,Chúng tôi làm thí nghiệm khoa học,We conduct a science experiment,
wordex_cứng,Cái bánh này hơi cứng,This bread is a bit hard,
wordex_thiện,Anh ấy có một trái tim thiện lương,He has a kind heart,
wordex_xương,Anh ấy bị gãy xương chân,He broke a bone in his leg,
wordex_thảm,Chúng tôi trải thảm mới,We laid a new carpet,
wordex_lan,Tin đồn lan nhanh trong công ty,The rumor spread quickly in the company,
wordex_tố,Cô ấy tố cáo hành vi sai trái,She reported the wrongdoing,
wordex_mèo,Con mèo của tôi rất dễ thương,My cat is very cute,
wordex_tan,Lớp học tan lúc năm giờ,Class ends at five o'clock,
wordex_rồng,Con rồng bay trên bầu trời,The dragon flies in the sky,
wordex_môn,Tôi thích môn toán học,I like the subject of math,
wordex_điệp,Anh ấy là một điệp viên bí mật,He's a secret spy,
wordex_phạt,Cảnh sát phạt anh ấy vì chạy quá tốc độ,The police fined him for speeding,
wordex_cú,Con cú thức dậy vào ban đêm,The owl wakes up at night,
wordex_long,Cung điện có hình rồng long trọng,The palace has a grand dragon design,
wordex_ngực,Ngực tôi cảm thấy khó chịu,My chest feels uncomfortable,
wordex_đua,Chúng tôi tham gia đua xe đạp,We participated in a bike race,
wordex_dạng,Sản phẩm này có nhiều dạng khác nhau,This product comes in many different forms,
wordex_rồ,Anh ấy lái xe rồ ga quá nhanh,He revved the engine too fast,
wordex_đế,Đôi giày này có đế rất bền,These shoes have a very durable sole,
wordex_bả,Con chó ăn phải bả,The dog ate poisoned bait,
wordex_lục,Việt Nam nằm trên lục địa châu Á,Vietnam is located on the Asian continent,
wordex_xưa,Đây là câu chuyện từ thời xưa,This is a story from ancient times,
wordex_xã,Anh ấy làm việc ở uỷ ban xã,He works at the commune committee,
wordex_đe,Anh ấy đe dọa sẽ nghỉ việc,He threatened to quit his job,
wordex_khuyên,Bác sĩ khuyên tôi nên nghỉ ngơi,The doctor advised me to rest,
wordex_hư,Chiếc xe đạp của tôi bị hư,My bicycle is broken,
wordex_tùy,Việc này tùy vào bạn quyết định,This depends on your decision,
wordex_giàu,Ông ấy là một người rất giàu,He's a very wealthy person,
wordex_khứ,Đừng sống mãi trong quá khứ,Don't live forever in the past,
wordex_lãng,Đừng lãng phí thời gian,Don't waste time,
wordex_võ,Anh ấy học võ từ nhỏ,He's studied martial arts since childhood,
wordex_cóc,Con cóc nhảy xuống ao,The toad jumped into the pond,
wordex_tắc,Đường bị tắc vào giờ cao điểm,The road is jammed during rush hour,
wordex_câm,Anh ấy giả vờ câm điếc,He pretended to be deaf and mute,
wordex_trần,Trần nhà bị dột,The ceiling is leaking,
wordex_cận,Cô ấy bị cận thị,She's nearsighted,
wordex_ngọn,Chúng tôi trèo lên ngọn cây,We climbed to the top of the tree,
wordex_gấp,Đây là việc gấp cần giải quyết ngay,This is an urgent matter to resolve now,
wordex_bơi,Tôi thích bơi vào buổi sáng,I like to swim in the morning,
wordex_bẩn,Quần áo của tôi bị bẩn,My clothes are dirty,
wordex_phó,Anh ấy là phó giám đốc,He's the deputy director,
wordex_thai,Cô ấy đang mang thai,She's pregnant,
wordex_mẽ,Anh ấy hay khoe mẽ với mọi người,He often shows off to everyone,
wordex_đụng,Xe của tôi bị đụng phải,My car got hit,
wordex_hung,Con thú đó rất hung dữ,That animal is very ferocious,
wordex_tải,Tôi đang tải file này xuống,I'm downloading this file,
wordex_nhiệt,Nhiệt độ ngoài trời rất cao,The outdoor temperature is very high,
wordex_đòi,Đứa trẻ đòi mua đồ chơi,The child demands to buy a toy,
wordex_lỡ,Tôi lỡ chuyến xe buýt,I missed the bus,
wordex_tống,Cảnh sát tống giam nghi phạm,The police detained the suspect,
wordex_ép,Đừng ép tôi làm việc đó,Don't force me to do that,
wordex_dần,Trời tối dần,It's gradually getting dark,
wordex_lui,Quân đội lui về phía sau,The army retreated,
wordex_mạch,Bác sĩ bắt mạch cho bệnh nhân,The doctor takes the patient's pulse,
wordex_bật,Bật đèn lên giúp tôi,Turn on the light for me,
wordex_hối,Tôi hối hận vì đã nói vậy,I regret saying that,
wordex_đạt,Cô ấy đạt điểm cao trong kỳ thi,She achieved a high score on the exam,
wordex_đáp,Máy bay đã đáp xuống an toàn,The plane landed safely,
wordex_đựng,Cái hộp này đựng đồ chơi,This box holds toys,
wordex_nhiễm,Anh ấy bị nhiễm bệnh cảm cúm,He got infected with the flu,
wordex_tước,Anh ấy bị tước danh hiệu,He was stripped of his title,
wordex_cởi,Cởi giày trước khi vào nhà,Take off your shoes before entering,
wordex_mồm,Đừng nói lớn mồm như vậy,Don't talk so loudly,
wordex_xâm,Kẻ thù xâm chiếm lãnh thổ,The enemy invaded the territory,
wordex_ngón,Tôi bị đau ngón tay,My finger hurts,
wordex_khẩn,Đây là tình huống khẩn cấp,This is an emergency situation,
wordex_dụ,Đừng để bị dụ dỗ,Don't let yourself be lured,
wordex_vẩn,Nước trong hồ khá vẩn đục,The water in the lake is quite murky,
wordex_tuy,"Tuy trời mưa, chúng tôi vẫn đi","Although it's raining, we still went",
wordex_chấm,Cuối câu cần có dấu chấm,The end of a sentence needs a period,
wordex_dung,Nội dung bài viết rất hay,The article's content is very good,
wordex_phiếu,Tôi giữ phiếu mua hàng,I keep the purchase voucher,
wordex_thơ,Cô ấy viết một bài thơ hay,She wrote a beautiful poem,
wordex_mưu,Họ lập mưu để lừa gạt người khác,They plotted to deceive others,
wordex_bờ,Chúng tôi đi dạo dọc bờ biển,We walked along the shore,
wordex_ảo,Đó chỉ là thế giới ảo,That's just a virtual world,
wordex_xu,Tôi tìm thấy một đồng xu,I found a coin,
wordex_ngã,Anh ấy bị ngã xe,He fell off his bike,
wordex_dũng,Anh ấy rất dũng cảm,He's very brave,
wordex_lĩnh,Cô ấy lĩnh lương vào cuối tháng,She receives her salary at the end of the month,
wordex_ngang,Anh ấy rất ngang bướng,He's very stubborn,
wordex_gan,Anh ấy rất gan dạ,He's very brave,
wordex_căng,Không khí buổi họp rất căng thẳng,The atmosphere of the meeting was very tense,
wordex_chôn,Họ chôn kho báu dưới đất,They buried the treasure underground,
wordex_liều,Bác sĩ kê một liều thuốc,The doctor prescribes a dose of medicine,
wordex_trúng,Anh ấy trúng số độc đắc,He won the jackpot lottery,
wordex_đương,Đương nhiên tôi sẽ giúp bạn,Of course I'll help you,
wordex_đếm,Trẻ em học đếm số,Children learn to count numbers,
wordex_doanh,Cô ấy điều hành một doanh nghiệp lớn,She runs a large business,
wordex_làng,Tôi lớn lên ở một làng nhỏ,I grew up in a small village,
wordex_giáng,Chúng tôi mừng lễ Giáng sinh,We celebrate Christmas,
wordex_đa,Việt Nam có nền văn hóa đa dạng,Vietnam has a diverse culture,
wordex_phức,Vấn đề này khá phức tạp,This problem is quite complicated,
wordex_dựa,Tôi dựa vào kinh nghiệm của mình,I rely on my own experience,
wordex_hỗ,Chúng tôi hỗ trợ lẫn nhau,We support each other,
wordex_miếng,Cho tôi một miếng bánh,Give me a piece of cake,
wordex_thảo,Anh ấy thảo một bức thư,He drafted a letter,
wordex_sỹ,Cô ấy muốn trở thành bác sỹ,She wants to become a doctor,
wordex_tái,Bệnh của anh ấy đã tái phát,His illness relapsed,
wordex_nô,Ngày xưa có chế độ nô lệ,In the past there was a slavery system,
wordex_hoại,Vi khuẩn gây hoại tử vết thương,Bacteria cause tissue damage in the wound,
wordex_huấn,Anh ấy tham gia khóa huấn luyện,He's attending a training course,
wordex_gác,Người bảo vệ gác cổng công ty,The guard watches the company gate,
wordex_trăng,Đêm nay trăng rất sáng,The moon is very bright tonight,
wordex_mô,Chúng tôi xây một mô hình thu nhỏ,We built a scaled-down model,
wordex_túy,Anh ấy say túy lúy,He's completely drunk,
wordex_chứa,Cái hộp này chứa nhiều đồ,This box contains a lot of things,
wordex_dầu,Cho thêm một ít dầu vào chảo,Add a bit more oil to the pan,
wordex_nông,Con sông này khá nông,This river is quite shallow,
wordex_chớ,Chớ có nói dối,Don't you dare lie,
wordex_nãy,Bạn vừa nói gì lúc nãy vậy?,What did you just say a moment ago?,
wordex_thách,Tôi thách bạn thử làm điều đó,I dare you to try doing that,
wordex_cấm,Ở đây cấm hút thuốc,Smoking is forbidden here,
wordex_nâng,Anh ấy nâng chiếc hộp nặng,He lifted the heavy box,
wordex_gương,Cô ấy soi gương trước khi ra ngoài,She checks the mirror before going out,
wordex_sắt,Cánh cửa này làm bằng sắt,This door is made of iron,
wordex_dứt,Cơn đau đã dứt hẳn,The pain has completely stopped,
wordex_lộn,Đừng nhầm lộn hai thứ này,Don't mix up these two things,
wordex_mạo,Đừng mạo hiểm khi không cần thiết,Don't take risks unnecessarily,
wordex_hoảng,"Đừng hoảng loạn, mọi thứ sẽ ổn","Don't panic, everything will be fine",
wordex_tu,Ông ấy quyết định đi tu,He decided to become a monk,
wordex_mù,Ông cụ bị mù từ nhỏ,The old man has been blind since childhood,
wordex_bẫy,Người thợ săn đặt bẫy trong rừng,The hunter set a trap in the forest,
wordex_tuyên,Chính phủ tuyên bố chính sách mới,The government announced a new policy,
wordex_thổi,Gió thổi mạnh vào buổi chiều,The wind blows strongly in the afternoon,
wordex_thập,Đây là thập niên chín mươi,This is the nineties decade,
wordex_thùng,Tôi bỏ rác vào thùng,I threw trash into the bin,
wordex_ôm,Cô ấy ôm con chặt vào lòng,She hugged her child tightly,
wordex_họa,Thiên tai gây ra nhiều tai họa,Natural disasters cause much calamity,
wordex_dâm,Nội dung phim này có yếu tố dâm ô,This movie's content has lewd elements,
wordex_phẫu,Anh ấy vừa trải qua ca phẫu thuật,He just went through a surgery,
wordex_môi,Cô ấy tô son môi màu đỏ,She applied red lipstick,
wordex_tuyết,Tuyết rơi trắng cả thành phố,Snow blanketed the whole city white,
wordex_cải,Chúng tôi cần cải thiện dịch vụ,We need to improve the service,
wordex_cốc,Cho tôi một cốc nước,Give me a cup of water,
wordex_mát,Trời hôm nay khá mát,The weather is quite cool today,
wordex_phiên,Tôi làm ca phiên đêm,I work the night shift,
wordex_xóa,Tôi lỡ xóa mất tin nhắn,I accidentally deleted the message,
wordex_lùng,Cảnh sát lùng bắt tội phạm,The police hunt down criminals,
wordex_bảng,Giáo viên viết lên bảng,The teacher writes on the board,
wordex_mụ,Trong truyện có một mụ phù thủy,In the story there's a witch,
wordex_tả,Hãy miêu tả cảm xúc của bạn,Please describe your feelings,
wordex_khổng,Con voi này khổng lồ,This elephant is enormous,
wordex_ngọt,Trái xoài này rất ngọt,This mango is very sweet,
wordex_đấm,Anh ấy đấm vào tường vì tức giận,He punched the wall out of anger,
wordex_khiêu,Họ khiêu vũ rất đẹp,They dance beautifully,
wordex_gấu,Chúng tôi thấy một con gấu trong rừng,We saw a bear in the forest,
wordex_giành,Đội của tôi giành chiến thắng,My team won the victory,
wordex_quang,Căn phòng tràn ngập ánh sáng quang đãng,The room is filled with bright light,
wordex_móc,Treo áo lên móc,Hang the coat on the hook,
wordex_dường,Dường như trời sắp mưa,It seems like it's about to rain,
wordex_bào,Tôi bào vỏ khoai tây,I peel the potato skin,
wordex_quảng,Công ty quảng cáo sản phẩm mới,The company advertises a new product,
wordex_ví,Tôi để quên ví ở nhà,I forgot my wallet at home,
wordex_bão,Cơn bão sắp đổ bộ vào đất liền,The storm is about to make landfall,
wordex_song,"Anh ấy giỏi, song hơi kiêu ngạo","He's talented, however a bit arrogant",
wordex_ức,Tôi vẫn còn ký ức về nơi đó,I still have memories of that place,
wordex_vờ,Anh ấy giả vờ không nghe thấy,He pretended not to hear,
wordex_huyết,Cô ấy bị cao huyết áp,She has high blood pressure,
wordex_đớn,Anh ấy chịu đựng nỗi đau đớn,He endures the painful suffering,
wordex_tách,Cho tôi một tách trà,Give me a cup of tea,
wordex_bệ,Bức tượng đứng trên bệ đá,The statue stands on a stone pedestal,
wordex_kín,Đóng cửa thật kín nhé,Close the door tightly,
wordex_niên,Anh ấy còn là thanh niên trẻ,He's still a young adult,
wordex_hét,Cô ấy hét lên vì sợ hãi,She screamed out of fear,
wordex_ngữ,Tôi học nhiều ngôn ngữ khác nhau,I study several different languages,
wordex_lông,Con mèo có bộ lông mềm mại,The cat has soft fur,
wordex_hạng,Chúng tôi ngồi ghế hạng nhất,We're sitting in first class,
wordex_lồ,Toà nhà này khổng lồ,This building is enormous,
wordex_cớm,"Cẩn thận, có cớm ở đó","Careful, there are cops there (slang)",
wordex_pháo,Ngày Tết mọi người đốt pháo,"On Tet, everyone lights firecrackers",
wordex_suýt,Tôi suýt trễ chuyến bay,I almost missed the flight,
wordex_ung,Ông ấy đang chữa trị bệnh ung thư,He's undergoing treatment for cancer,
wordex_nguyền,Trong truyện có một lời nguyền,In the story there's a curse,
wordex_nhục,Anh ấy cảm thấy nhục nhã,He feels humiliated,
wordex_tuyến,Tuyến xe buýt này đi qua nhà tôi,This bus route passes by my house,
wordex_tốn,Việc này tốn khá nhiều thời gian,This takes quite a lot of time,
wordex_cam,Tôi thích uống nước cam,I like drinking orange juice,
wordex_mộng,Đó chỉ là một giấc mộng,That was just a dream,
wordex_hòn,Chúng tôi bơi ra một hòn đảo nhỏ,We swam out to a small island,
wordex_hè,Chúng tôi đi biển vào mùa hè,We go to the beach in summer,
wordex_hận,Cô ấy không hề oán hận ai,She doesn't resent anyone at all,
wordex_kĩ,Hãy kiểm tra kĩ trước khi gửi,Please check carefully before sending,
wordex_bồ,Anh ấy vừa chia tay với bồ,He just broke up with his girlfriend,
wordex_gắn,Tôi gắn camera trước cửa nhà,I installed a camera at the front door,
wordex_hà,Chúng tôi sống ở Hà Nội,We live in Hanoi,
wordex_cút,Cút ngay khỏi đây!,Get out of here right now!,
wordex_sàn,Sàn nhà rất trơn,The floor is very slippery,
wordex_tạ,Tôi xin tạ ơn bạn rất nhiều,I sincerely thank you very much,
wordex_sói,Bầy sói săn mồi vào ban đêm,The wolf pack hunts at night,
wordex_chìm,Con tàu bị chìm ngoài khơi,The ship sank offshore,
wordex_gián,Có một con gián trong nhà bếp,There's a cockroach in the kitchen,
wordex_hèn,Đừng làm kẻ hèn nhát,Don't be a coward,
wordex_táo,Tôi ăn một quả táo mỗi ngày,I eat an apple every day,
wordex_trì,Chúng ta cần duy trì thói quen tốt,We need to maintain good habits,
wordex_trá,Đừng tin vào lời lừa trá,Don't believe deceitful words,
wordex_quê,Tôi về quê thăm gia đình,I'm going back to my hometown to visit family,
wordex_nền,Nền kinh tế đang phát triển tốt,The economy is developing well,
wordex_kiên,Anh ấy rất kiên nhẫn,He's very patient,
wordex_kẹo,Trẻ em thích ăn kẹo,Children like to eat candy,
wordex_lưỡi,Lưỡi tôi bị bỏng vì canh nóng,My tongue got burned by hot soup,
wordex_bày,Cô ấy bày biện bàn tiệc rất đẹp,She arranged the party table beautifully,
wordex_buông,Xin đừng buông tay tôi,Please don't let go of my hand,
wordex_gãy,Anh ấy bị gãy tay khi chơi thể thao,He broke his arm while playing sports,
wordex_bông,Cô ấy cài một bông hoa lên tóc,She pinned a flower in her hair,
wordex_kem,Trẻ con thích ăn kem,Children love eating ice cream,
wordex_bá,Anh ấy hành xử rất bá đạo,He acts very domineeringly,
wordex_vân,Vân vân và mây mây,And so on and so forth,
wordex_thải,Nhà máy xử lý nước thải,The factory treats wastewater,
wordex_nghiện,Anh ấy nghiện chơi game,He's addicted to playing games,
wordex_liệt,Ông ấy bị liệt nửa người,He's paralyzed on one side,
wordex_óc,Dùng óc suy nghĩ trước khi nói,Use your brain before speaking,
wordex_hương,Hương hoa lan rất thơm,The orchid's fragrance is lovely,
wordex_cỏ,Chúng tôi cắt cỏ trong sân,We mow the grass in the yard,
wordex_khuôn,Chiếc bánh này đúc theo khuôn,This cake is molded in a shape,
wordex_hiến,Anh ấy hiến máu định kỳ,He donates blood regularly,
wordex_mò,Tôi mò tìm chìa khóa trong bóng tối,I fumbled for the keys in the dark,
wordex_cương,Anh ấy rất cương quyết,He's very resolute,
wordex_tri,Tri thức là sức mạnh,Knowledge is power,
wordex_phe,Hai phe đang tranh cãi,The two factions are arguing,
wordex_khôn,Con chó này rất khôn,This dog is very smart,
wordex_kháng,Cơ thể cần sức đề kháng tốt,The body needs good resistance,
wordex_xứ,Anh ấy đến từ xứ lạnh,He comes from a cold region,
wordex_ngầm,Có một lối đi ngầm dưới đường,There's an underground passage under the road,
wordex_trừng,Kẻ xấu sẽ bị trừng phạt,The wrongdoer will be punished,
wordex_vây,Cảnh sát vây bắt tội phạm,Police surrounded and caught the criminal,
wordex_muội,Cô ấy có một muội muội đáng yêu,She has an adorable younger sister,
wordex_khối,Có một khối đá lớn ở đây,There's a large block of stone here,
wordex_cát,Trẻ con chơi trên cát,Children play on the sand,
wordex_bóp,Đừng bóp mạnh quá,Don't squeeze too hard,
wordex_manh,Cảnh sát tìm ra manh mối,The police found a clue,
wordex_tiệm,Tiệm bánh mì này rất ngon,This bread shop is delicious,
wordex_mồi,Người câu cá dùng mồi tôm,The angler uses shrimp bait,
wordex_điệu,Cô ấy nhảy theo điệu nhạc,She dances to the rhythm,
wordex_mồ,Chúng tôi thăm mồ tổ tiên,We visit our ancestors' graves,
wordex_khùng,Đừng nói khùng vậy,Don't talk crazy like that,
wordex_thổ,Đây là lãnh thổ của chúng tôi,This is our territory,
wordex_tháo,Tôi tháo đồng hồ ra,I take off my watch,
wordex_gốc,Cây có gốc rất chắc,The tree has a very sturdy root,
wordex_dâu,Tôi thích ăn dâu tây,I like eating strawberries,
wordex_giai,Anh ấy là một chàng giai đẹp trai,He's a handsome young man,
wordex_tuân,Chúng ta phải tuân theo luật lệ,We must comply with the rules,
wordex_lầu,Phòng tôi ở trên lầu ba,My room is on the third floor,
wordex_đảng,Anh ấy tham gia một đảng chính trị,He joined a political party,
wordex_mập,Con mèo này khá mập,This cat is quite chubby,
wordex_bar,Chúng tôi gặp nhau ở quán bar,We meet at the bar,
wordex_xoay,Anh ấy xoay người lại nhìn tôi,He turned around to look at me,
